task,layer,inactive_count,epoch,model
2,conv1,1,4,relu_0.05_method2_sgd
2,layer1,2,4,relu_0.05_method2_sgd
2,layer2,3,4,relu_0.05_method2_sgd
2,layer3,3,4,relu_0.05_method2_sgd
2,layer4,25,4,relu_0.05_method2_sgd
2,conv1,1,5,relu_0.05_method2_sgd
2,layer1,1,5,relu_0.05_method2_sgd
2,layer2,3,5,relu_0.05_method2_sgd
2,layer3,1,5,relu_0.05_method2_sgd
2,layer4,17,5,relu_0.05_method2_sgd
2,conv1,1,6,relu_0.05_method2_sgd
2,layer1,2,6,relu_0.05_method2_sgd
2,layer2,2,6,relu_0.05_method2_sgd
2,layer3,1,6,relu_0.05_method2_sgd
2,layer4,26,6,relu_0.05_method2_sgd
2,conv1,1,7,relu_0.05_method2_sgd
2,layer1,3,7,relu_0.05_method2_sgd
2,layer2,1,7,relu_0.05_method2_sgd
2,layer3,1,7,relu_0.05_method2_sgd
2,layer4,18,7,relu_0.05_method2_sgd
2,conv1,1,8,relu_0.05_method2_sgd
2,layer1,4,8,relu_0.05_method2_sgd
2,layer2,2,8,relu_0.05_method2_sgd
2,layer3,1,8,relu_0.05_method2_sgd
2,layer4,5,8,relu_0.05_method2_sgd
2,conv1,1,9,relu_0.05_method2_sgd
2,layer1,2,9,relu_0.05_method2_sgd
2,layer2,3,9,relu_0.05_method2_sgd
2,layer3,1,9,relu_0.05_method2_sgd
2,layer4,17,9,relu_0.05_method2_sgd
3,conv1,1,0,relu_0.05_method2_sgd
3,layer1,1,0,relu_0.05_method2_sgd
3,layer2,2,0,relu_0.05_method2_sgd
3,layer3,7,0,relu_0.05_method2_sgd
3,layer4,25,0,relu_0.05_method2_sgd
3,conv1,1,1,relu_0.05_method2_sgd
3,layer1,1,1,relu_0.05_method2_sgd
3,layer2,2,1,relu_0.05_method2_sgd
3,layer3,3,1,relu_0.05_method2_sgd
3,layer4,22,1,relu_0.05_method2_sgd
3,conv1,1,2,relu_0.05_method2_sgd
3,layer1,2,2,relu_0.05_method2_sgd
3,layer2,2,2,relu_0.05_method2_sgd
3,layer3,2,2,relu_0.05_method2_sgd
3,layer4,9,2,relu_0.05_method2_sgd
3,conv1,1,3,relu_0.05_method2_sgd
3,layer1,1,3,relu_0.05_method2_sgd
3,layer2,2,3,relu_0.05_method2_sgd
3,layer3,4,3,relu_0.05_method2_sgd
3,layer4,7,3,relu_0.05_method2_sgd
3,conv1,1,4,relu_0.05_method2_sgd
3,layer1,1,4,relu_0.05_method2_sgd
3,layer2,1,4,relu_0.05_method2_sgd
3,layer3,6,4,relu_0.05_method2_sgd
3,layer4,15,4,relu_0.05_method2_sgd
3,conv1,1,5,relu_0.05_method2_sgd
3,layer1,1,5,relu_0.05_method2_sgd
3,layer2,1,5,relu_0.05_method2_sgd
3,layer3,9,5,relu_0.05_method2_sgd
3,layer4,13,5,relu_0.05_method2_sgd
3,conv1,1,6,relu_0.05_method2_sgd
3,layer1,1,6,relu_0.05_method2_sgd
3,layer2,1,6,relu_0.05_method2_sgd
3,layer3,3,6,relu_0.05_method2_sgd
3,layer4,13,6,relu_0.05_method2_sgd
3,conv1,1,7,relu_0.05_method2_sgd
3,layer1,1,7,relu_0.05_method2_sgd
3,layer2,1,7,relu_0.05_method2_sgd
3,layer3,4,7,relu_0.05_method2_sgd
3,layer4,15,7,relu_0.05_method2_sgd
3,conv1,1,8,relu_0.05_method2_sgd
3,layer1,1,8,relu_0.05_method2_sgd
3,layer2,1,8,relu_0.05_method2_sgd
3,layer3,4,8,relu_0.05_method2_sgd
3,layer4,11,8,relu_0.05_method2_sgd
3,conv1,1,9,relu_0.05_method2_sgd
3,layer1,1,9,relu_0.05_method2_sgd
3,layer2,2,9,relu_0.05_method2_sgd
3,layer3,4,9,relu_0.05_method2_sgd
3,layer4,12,9,relu_0.05_method2_sgd
4,conv1,1,0,relu_0.05_method2_sgd
4,layer1,2,0,relu_0.05_method2_sgd
4,layer2,1,0,relu_0.05_method2_sgd
4,layer3,2,0,relu_0.05_method2_sgd
4,layer4,33,0,relu_0.05_method2_sgd
4,conv1,1,1,relu_0.05_method2_sgd
4,layer1,1,1,relu_0.05_method2_sgd
4,layer2,1,1,relu_0.05_method2_sgd
4,layer3,2,1,relu_0.05_method2_sgd
4,layer4,11,1,relu_0.05_method2_sgd
4,conv1,1,2,relu_0.05_method2_sgd
4,layer1,1,2,relu_0.05_method2_sgd
4,layer2,1,2,relu_0.05_method2_sgd
4,layer3,2,2,relu_0.05_method2_sgd
4,layer4,18,2,relu_0.05_method2_sgd
4,conv1,1,3,relu_0.05_method2_sgd
4,layer1,1,3,relu_0.05_method2_sgd
4,layer2,1,3,relu_0.05_method2_sgd
4,layer3,5,3,relu_0.05_method2_sgd
4,layer4,31,3,relu_0.05_method2_sgd
4,conv1,1,4,relu_0.05_method2_sgd
4,layer1,1,4,relu_0.05_method2_sgd
4,layer2,1,4,relu_0.05_method2_sgd
4,layer3,2,4,relu_0.05_method2_sgd
4,layer4,15,4,relu_0.05_method2_sgd
4,conv1,1,5,relu_0.05_method2_sgd
4,layer1,1,5,relu_0.05_method2_sgd
4,layer2,1,5,relu_0.05_method2_sgd
4,layer3,4,5,relu_0.05_method2_sgd
4,layer4,23,5,relu_0.05_method2_sgd
4,conv1,1,6,relu_0.05_method2_sgd
4,layer1,1,6,relu_0.05_method2_sgd
4,layer2,1,6,relu_0.05_method2_sgd
4,layer3,2,6,relu_0.05_method2_sgd
4,layer4,19,6,relu_0.05_method2_sgd
4,conv1,1,7,relu_0.05_method2_sgd
4,layer1,1,7,relu_0.05_method2_sgd
4,layer2,1,7,relu_0.05_method2_sgd
4,layer3,1,7,relu_0.05_method2_sgd
4,layer4,33,7,relu_0.05_method2_sgd
4,conv1,1,8,relu_0.05_method2_sgd
4,layer1,1,8,relu_0.05_method2_sgd
