task,layer,inactive_count,epoch,model
4,layer3,0,3,relu_0.3_method1_adam
4,layer4,47,3,relu_0.3_method1_adam
4,conv1,44,4,relu_0.3_method1_adam
4,layer1,0,4,relu_0.3_method1_adam
4,layer2,0,4,relu_0.3_method1_adam
4,layer3,0,4,relu_0.3_method1_adam
4,layer4,139,4,relu_0.3_method1_adam
4,conv1,44,5,relu_0.3_method1_adam
4,layer1,0,5,relu_0.3_method1_adam
4,layer2,0,5,relu_0.3_method1_adam
4,layer3,0,5,relu_0.3_method1_adam
4,layer4,61,5,relu_0.3_method1_adam
4,conv1,44,6,relu_0.3_method1_adam
4,layer1,0,6,relu_0.3_method1_adam
4,layer2,0,6,relu_0.3_method1_adam
4,layer3,0,6,relu_0.3_method1_adam
4,layer4,29,6,relu_0.3_method1_adam
4,conv1,44,7,relu_0.3_method1_adam
4,layer1,0,7,relu_0.3_method1_adam
4,layer2,0,7,relu_0.3_method1_adam
4,layer3,0,7,relu_0.3_method1_adam
4,layer4,75,7,relu_0.3_method1_adam
4,conv1,44,8,relu_0.3_method1_adam
4,layer1,0,8,relu_0.3_method1_adam
4,layer2,0,8,relu_0.3_method1_adam
4,layer3,0,8,relu_0.3_method1_adam
4,layer4,29,8,relu_0.3_method1_adam
4,conv1,44,9,relu_0.3_method1_adam
4,layer1,0,9,relu_0.3_method1_adam
4,layer2,0,9,relu_0.3_method1_adam
4,layer3,0,9,relu_0.3_method1_adam
4,layer4,48,9,relu_0.3_method1_adam
5,conv1,44,0,relu_0.3_method1_adam
5,layer1,0,0,relu_0.3_method1_adam
5,layer2,0,0,relu_0.3_method1_adam
5,layer3,0,0,relu_0.3_method1_adam
5,layer4,53,0,relu_0.3_method1_adam
5,conv1,44,1,relu_0.3_method1_adam
5,layer1,0,1,relu_0.3_method1_adam
5,layer2,0,1,relu_0.3_method1_adam
5,layer3,0,1,relu_0.3_method1_adam
5,layer4,24,1,relu_0.3_method1_adam
5,conv1,44,2,relu_0.3_method1_adam
5,layer1,0,2,relu_0.3_method1_adam
5,layer2,0,2,relu_0.3_method1_adam
5,layer3,0,2,relu_0.3_method1_adam
5,layer4,33,2,relu_0.3_method1_adam
5,conv1,45,3,relu_0.3_method1_adam
5,layer1,0,3,relu_0.3_method1_adam
5,layer2,0,3,relu_0.3_method1_adam
5,layer3,0,3,relu_0.3_method1_adam
5,layer4,18,3,relu_0.3_method1_adam
5,conv1,44,4,relu_0.3_method1_adam
5,layer1,0,4,relu_0.3_method1_adam
5,layer2,0,4,relu_0.3_method1_adam
5,layer3,0,4,relu_0.3_method1_adam
5,layer4,65,4,relu_0.3_method1_adam
5,conv1,44,5,relu_0.3_method1_adam
5,layer1,0,5,relu_0.3_method1_adam
5,layer2,0,5,relu_0.3_method1_adam
5,layer3,0,5,relu_0.3_method1_adam
5,layer4,49,5,relu_0.3_method1_adam
5,conv1,45,6,relu_0.3_method1_adam
5,layer1,0,6,relu_0.3_method1_adam
5,layer2,0,6,relu_0.3_method1_adam
5,layer3,0,6,relu_0.3_method1_adam
5,layer4,44,6,relu_0.3_method1_adam
5,conv1,45,7,relu_0.3_method1_adam
5,layer1,0,7,relu_0.3_method1_adam
5,layer2,0,7,relu_0.3_method1_adam
5,layer3,0,7,relu_0.3_method1_adam
5,layer4,48,7,relu_0.3_method1_adam
5,conv1,45,8,relu_0.3_method1_adam
5,layer1,0,8,relu_0.3_method1_adam
5,layer2,0,8,relu_0.3_method1_adam
