layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
layer2,1,0,1.0,1,5,1
layer3,1,0,0.5,2,8,1
layer4,1,0,0.0,1,9,0
conv1,1,1,1.0,1,2,1
layer1,1,1,1.0,1,4,1
layer2,1,1,1.0,2,5,2
layer3,1,1,0.0,1,9,0
layer4,1,1,1.0,1,10,1
conv1,1,2,1.0,1,2,1
layer1,1,2,1.0,1,4,1
layer2,1,2,0.3333333333333333,3,5,1
layer3,1,2,0.0,2,10,0
layer4,1,2,0.0,2,10,0
conv1,1,3,1.0,1,2,1
layer1,1,3,1.0,1,4,1
layer2,1,3,1.0,2,7,2
layer3,1,3,0.0,1,12,0
layer4,1,3,0.5,2,12,1
conv1,1,4,0.5,2,2,1
layer1,1,4,1.0,1,4,1
layer2,1,4,1.0,1,7,1
layer3,1,4,1.0,1,13,1
layer4,1,4,1.0,1,13,1
conv1,1,5,1.0,1,3,1
layer1,1,5,0.5,2,4,1
layer2,1,5,1.0,1,7,1
layer3,1,5,1.0,1,13,1
layer4,1,5,0.0,1,13,0
conv1,1,6,1.0,1,3,1
layer1,1,6,1.0,1,5,1
layer2,1,6,1.0,2,7,2
layer3,1,6,0.5,2,13,1
layer4,1,6,1.0,1,14,1
conv1,1,7,1.0,2,3,2
layer1,1,7,0.0,1,5,0
layer2,1,7,0.0,1,7,0
layer3,1,7,1.0,1,14,1
layer4,1,7,0.0,2,14,0
conv1,1,8,1.0,2,3,2
layer1,1,8,1.0,1,6,1
layer2,1,8,1.0,1,8,1
layer3,1,8,1.0,1,14,1
layer4,1,8,0.3333333333333333,3,16,1
conv1,1,9,1.0,2,3,2
layer1,1,9,1.0,1,6,1
layer2,1,9,1.0,1,8,1
layer3,1,9,0.3333333333333333,3,14,1
layer4,1,9,0.5,2,18,1
conv1,2,0,1.0,2,3,2
layer1,2,0,1.0,1,6,1
layer2,2,0,0.6666666666666666,3,8,2
layer3,2,0,1.0,1,16,1
layer4,2,0,1.0,1,19,1
conv1,2,1,1.0,2,3,2
layer1,2,1,1.0,1,6,1
layer2,2,1,0.6666666666666666,3,9,2
layer3,2,1,1.0,2,16,2
layer4,2,1,0.0,1,19,0
conv1,2,2,1.0,2,3,2
layer1,2,2,1.0,1,6,1
layer2,2,2,1.0,1,10,1
layer3,2,2,0.0,1,16,0
layer4,2,2,1.0,1,20,1
conv1,2,3,1.0,2,3,2
layer1,2,3,1.0,1,6,1
layer2,2,3,1.0,1,10,1
layer3,2,3,1.0,2,17,2
layer4,2,3,1.0,1,20,1
conv1,2,4,1.0,2,3,2
layer1,2,4,1.0,1,6,1
layer2,2,4,1.0,2,10,2
layer3,2,4,1.0,2,17,2
layer4,2,4,0.0,2,20,0
conv1,2,5,1.0,2,3,2
layer1,2,5,1.0,1,6,1
layer2,2,5,0.5,4,10,2
layer3,2,5,1.0,1,17,1
layer4,2,5,1.0,1,22,1
conv1,2,6,1.0,2,3,2
layer1,2,6,1.0,1,6,1
layer2,2,6,1.0,1,12,1
layer3,2,6,1.0,1,17,1
layer4,2,6,1.0,1,22,1
conv1,2,7,1.0,2,3,2
layer1,2,7,1.0,1,6,1
layer2,2,7,1.0,2,12,2
layer3,2,7,1.0,1,17,1
layer4,2,7,0.0,1,22,0
conv1,2,8,1.0,2,3,2
layer1,2,8,1.0,1,6,1
layer2,2,8,1.0,1,12,1
layer3,2,8,1.0,1,17,1
layer4,2,8,0.0,1,23,0
conv1,2,9,1.0,2,3,2
layer1,2,9,1.0,1,6,1
layer2,2,9,0.5,2,12,1
layer3,2,9,1.0,1,17,1
layer4,2,9,1.0,2,24,2
conv1,3,0,1.0,2,3,2
layer1,3,0,1.0,1,6,1
layer2,3,0,1.0,1,13,1
layer3,3,0,1.0,2,17,2
layer4,3,0,1.0,1,24,1
conv1,3,1,1.0,2,3,2
layer1,3,1,1.0,1,6,1
layer2,3,1,1.0,1,13,1
layer3,3,1,1.0,1,17,1
layer4,3,1,0.5,2,24,1
conv1,3,2,1.0,2,3,2
layer1,3,2,1.0,1,6,1
layer2,3,2,1.0,2,13,2
layer3,3,2,1.0,1,17,1
layer4,3,2,0.0,1,25,0
conv1,3,3,1.0,2,3,2
layer1,3,3,1.0,1,6,1
layer2,3,3,1.0,1,13,1
layer3,3,3,1.0,2,17,2
layer4,3,3,0.3333333333333333,3,26,1
conv1,3,4,1.0,2,3,2
layer1,3,4,1.0,1,6,1
layer2,3,4,1.0,2,13,2
layer3,3,4,1.0,1,17,1
layer4,3,4,1.0,1,28,1
conv1,3,5,1.0,2,3,2
layer1,3,5,1.0,1,6,1
layer2,3,5,1.0,1,13,1
layer3,3,5,1.0,1,17,1
layer4,3,5,0.0,1,28,0
conv1,3,6,1.0,2,3,2
layer1,3,6,1.0,1,6,1
layer2,3,6,1.0,1,13,1
layer3,3,6,1.0,1,17,1
layer4,3,6,1.0,1,29,1
conv1,3,7,1.0,2,3,2
layer1,3,7,1.0,1,6,1
layer2,3,7,1.0,1,13,1
layer3,3,7,1.0,1,17,1
layer4,3,7,1.0,1,29,1
conv1,3,8,1.0,2,3,2
layer1,3,8,1.0,1,6,1
layer2,3,8,1.0,1,13,1
layer3,3,8,1.0,2,17,2
layer4,3,8,1.0,2,29,2
conv1,3,9,1.0,2,3,2
layer1,3,9,1.0,1,6,1
layer2,3,9,1.0,1,13,1
layer3,3,9,1.0,1,17,1
layer4,3,9,0.5,2,29,1
conv1,4,0,1.0,2,3,2
layer1,4,0,1.0,1,6,1
layer2,4,0,0.5,2,13,1
layer3,4,0,0.0,2,17,0
layer4,4,0,0.5,2,30,1
conv1,4,1,1.0,2,3,2
layer1,4,1,1.0,1,6,1
layer2,4,1,1.0,1,14,1
layer3,4,1,1.0,1,19,1
layer4,4,1,0.0,2,31,0
conv1,4,2,1.0,2,3,2
layer1,4,2,1.0,1,6,1
layer2,4,2,1.0,1,14,1
layer3,4,2,1.0,1,19,1
layer4,4,2,1.0,1,33,1
conv1,4,3,1.0,2,3,2
layer1,4,3,1.0,1,6,1
layer2,4,3,1.0,1,14,1
layer3,4,3,1.0,1,19,1
layer4,4,3,0.6666666666666666,3,33,2
conv1,4,4,1.0,2,3,2
layer1,4,4,1.0,1,6,1
layer2,4,4,1.0,1,14,1
layer3,4,4,1.0,1,19,1
layer4,4,4,0.5,2,34,1
conv1,4,5,1.0,2,3,2
layer1,4,5,1.0,1,6,1
layer2,4,5,1.0,1,14,1
layer3,4,5,0.5,4,19,2
layer4,4,5,0.0,1,35,0
conv1,4,6,1.0,2,3,2
layer1,4,6,1.0,1,6,1
layer2,4,6,0.0,1,14,0
layer3,4,6,0.4,5,21,2
layer4,4,6,1.0,1,36,1
conv1,4,7,1.0,2,3,2
layer1,4,7,1.0,2,6,2
layer2,4,7,1.0,1,15,1
layer3,4,7,0.3333333333333333,3,24,1
layer4,4,7,1.0,2,36,2
conv1,4,8,1.0,2,3,2
layer1,4,8,1.0,2,6,2
layer2,4,8,1.0,1,15,1
layer3,4,8,1.0,2,26,2
layer4,4,8,0.2,5,36,1
conv1,4,9,1.0,2,3,2
layer1,4,9,1.0,2,6,2
layer2,4,9,1.0,2,15,2
layer3,4,9,1.0,1,26,1
layer4,4,9,1.0,1,40,1
conv1,0,1,1.0,1,1,1
layer1,0,1,1.0,2,2,2
layer2,0,1,0.0,1,1,0
layer3,0,1,0.0,1,1,0
layer4,0,1,0.5,4,2,1
conv1,0,2,1.0,1,1,1
layer1,0,2,1.0,1,2,1
layer2,0,2,1.0,3,2,2
layer3,0,2,1.0,1,2,1
layer4,0,2,0.0,2,5,0
conv1,0,3,1.0,2,1,1
layer1,0,3,1.0,1,2,1
layer2,0,3,0.0,1,3,0
layer3,0,3,0.0,2,2,0
layer4,0,3,0.0,1,7,0
conv1,0,4,1.0,1,2,1
layer1,0,4,1.0,2,2,2
layer2,0,4,0.5,2,4,1
layer3,0,4,0.6666666666666666,3,4,2
layer4,0,4,0.25,4,8,1
conv1,0,5,1.0,2,2,2
layer1,0,5,1.0,1,2,1
layer2,0,5,0.0,1,5,0
layer3,0,5,0.0,1,5,0
layer4,0,5,0.4,5,11,2
conv1,0,6,1.0,2,2,2
layer1,0,6,1.0,4,2,2
layer2,0,6,1.0,2,6,2
layer3,0,6,1.0,2,6,2
layer4,0,6,1.0,2,14,2
conv1,0,7,1.0,1,2,1
layer1,0,7,1.0,3,4,3
layer2,0,7,1.0,2,6,2
layer3,0,7,0.6666666666666666,3,6,2
layer4,0,7,0.75,4,14,3
conv1,0,8,1.0,2,2,2
layer1,0,8,1.0,5,4,4
layer2,0,8,1.0,2,6,2
layer3,0,8,0.3333333333333333,3,7,1
layer4,0,8,0.5,4,15,2
conv1,0,9,1.0,1,2,1
layer1,0,9,1.0,1,5,1
layer2,0,9,1.0,1,6,1
layer3,0,9,0.6,5,9,3
layer4,0,9,0.0,1,17,0
conv1,1,0,1.0,1,2,1
layer1,1,0,1.0,1,5,1
layer2,1,0,0.75,4,6,3
layer3,1,0,0.25,4,11,1
layer4,1,0,0.5,2,18,1
conv1,1,1,1.0,1,2,1
layer1,1,1,1.0,1,5,1
layer2,1,1,0.6666666666666666,3,7,2
layer3,1,1,0.5,2,14,1
layer4,1,1,1.0,1,19,1
conv1,1,2,1.0,2,2,2
layer1,1,2,1.0,1,5,1
layer2,1,2,0.3333333333333333,3,8,1
layer3,1,2,0.5,2,15,1
layer4,1,2,0.0,2,19,0
conv1,1,3,1.0,1,2,1
layer1,1,3,1.0,1,5,1
layer2,1,3,1.0,4,10,4
layer3,1,3,0.0,1,16,0
layer4,1,3,1.0,2,21,2
conv1,1,4,1.0,1,2,1
layer1,1,4,1.0,1,5,1
layer2,1,4,1.0,2,10,2
layer3,1,4,1.0,2,17,2
layer4,1,4,1.0,1,21,1
conv1,1,5,1.0,1,2,1
layer1,1,5,0.5,2,5,1
layer2,1,5,1.0,1,10,1
layer3,1,5,0.6666666666666666,3,17,2
layer4,1,5,0.0,2,21,0
conv1,1,6,1.0,1,2,1
layer1,1,6,1.0,1,6,1
layer2,1,6,0.8,5,10,4
layer3,1,6,0.3333333333333333,3,18,1
layer4,1,6,0.6666666666666666,3,23,2
conv1,1,7,1.0,1,2,1
layer1,1,7,1.0,1,6,1
layer2,1,7,1.0,2,11,2
layer3,1,7,0.5,2,20,1
layer4,1,7,0.25,4,24,1
conv1,1,8,1.0,1,2,1
layer1,1,8,1.0,1,6,1
layer2,1,8,1.0,2,11,2
layer3,1,8,0.6666666666666666,3,21,2
layer4,1,8,0.6666666666666666,3,27,2
conv1,1,9,1.0,1,2,1
layer1,1,9,1.0,2,6,2
layer2,1,9,1.0,4,11,4
layer3,1,9,1.0,2,22,2
layer4,1,9,1.0,2,28,2
conv1,2,0,0.5,2,2,1
layer1,2,0,1.0,2,6,2
layer2,2,0,0.6,5,11,3
layer3,2,0,1.0,1,22,1
layer4,2,0,0.0,1,28,0
conv1,2,1,1.0,1,3,1
layer1,2,1,1.0,1,6,1
layer2,2,1,0.75,4,13,3
layer3,2,1,0.5,2,22,1
layer4,2,1,0.0,2,29,0
conv1,2,2,1.0,3,3,3
layer1,2,2,1.0,1,6,1
layer2,2,2,0.8888888888888888,9,14,8
layer3,2,2,1.0,1,23,1
layer4,2,2,0.25,4,31,1
conv1,2,3,1.0,1,3,1
layer1,2,3,1.0,1,6,1
layer2,2,3,1.0,2,15,2
layer3,2,3,0.6666666666666666,3,23,2
layer4,2,3,1.0,2,34,2
conv1,2,4,1.0,2,3,2
layer1,2,4,1.0,1,6,1
layer2,2,4,1.0,3,15,3
layer3,2,4,1.0,2,24,2
layer4,2,4,0.5555555555555556,9,34,5
conv1,2,5,1.0,1,3,1
layer1,2,5,1.0,1,6,1
layer2,2,5,1.0,1,15,1
layer3,2,5,1.0,2,24,2
layer4,2,5,1.0,2,38,2
conv1,2,6,1.0,2,3,2
layer1,2,6,1.0,1,6,1
layer2,2,6,1.0,1,15,1
layer3,2,6,1.0,5,24,5
layer4,2,6,0.75,4,38,3
conv1,2,7,1.0,1,3,1
layer1,2,7,1.0,1,6,1
layer2,2,7,1.0,1,15,1
layer3,2,7,1.0,1,24,1
layer4,2,7,0.4,10,39,4
conv1,2,8,1.0,2,3,2
layer1,2,8,1.0,1,6,1
layer2,2,8,1.0,3,15,3
layer3,2,8,1.0,2,24,2
layer4,2,8,0.5,2,45,1
conv1,2,9,1.0,2,3,2
layer1,2,9,1.0,1,6,1
layer2,2,9,0.3333333333333333,3,15,1
layer3,2,9,1.0,1,24,1
layer4,2,9,0.75,4,46,3
conv1,3,0,1.0,1,3,1
layer1,3,0,1.0,1,6,1
layer2,3,0,1.0,1,17,1
layer3,3,0,0.6666666666666666,3,24,2
layer4,3,0,0.6666666666666666,3,47,2
conv1,3,1,1.0,1,3,1
layer1,3,1,1.0,1,6,1
layer2,3,1,1.0,1,17,1
layer3,3,1,1.0,2,25,2
layer4,3,1,1.0,1,48,1
conv1,3,2,1.0,1,3,1
layer1,3,2,1.0,1,6,1
layer2,3,2,1.0,3,17,3
layer3,3,2,1.0,2,25,2
layer4,3,2,1.0,1,48,1
conv1,3,3,1.0,1,3,1
layer1,3,3,1.0,1,6,1
layer2,3,3,0.8,5,17,4
layer3,3,3,1.0,1,25,1
layer4,3,3,1.0,2,48,2
conv1,3,4,1.0,1,3,1
layer1,3,4,1.0,1,6,1
layer2,3,4,1.0,2,18,2
layer3,3,4,1.0,1,25,1
layer4,3,4,1.0,1,48,1
conv1,3,5,1.0,1,3,1
layer1,3,5,1.0,1,6,1
layer2,3,5,1.0,1,18,1
layer3,3,5,1.0,1,25,1
layer4,3,5,1.0,1,48,1
conv1,3,6,1.0,1,3,1
layer1,3,6,1.0,1,6,1
layer2,3,6,1.0,2,18,2
layer3,3,6,1.0,1,25,1
layer4,3,6,1.0,2,48,2
conv1,3,7,1.0,1,3,1
layer1,3,7,1.0,1,6,1
layer2,3,7,0.6666666666666666,3,18,2
layer3,3,7,1.0,3,25,3
layer4,3,7,0.5,2,48,1
conv1,3,8,1.0,1,3,1
layer1,3,8,1.0,1,6,1
layer2,3,8,0.6666666666666666,3,19,2
layer3,3,8,1.0,5,25,5
layer4,3,8,1.0,1,49,1
conv1,3,9,1.0,1,3,1
layer1,3,9,1.0,1,6,1
layer2,3,9,1.0,1,20,1
layer3,3,9,1.0,1,25,1
layer4,3,9,1.0,1,49,1
conv1,4,0,0.0,1,3,0
layer1,4,0,1.0,1,6,1
layer2,4,0,1.0,2,20,2
layer3,4,0,0.3333333333333333,6,25,2
layer4,4,0,1.0,2,49,2
conv1,4,1,1.0,2,4,2
layer1,4,1,1.0,1,6,1
layer2,4,1,0.6666666666666666,3,20,2
layer3,4,1,0.8,5,29,4
layer4,4,1,1.0,1,49,1
conv1,4,2,1.0,3,4,3
layer1,4,2,1.0,1,6,1
layer2,4,2,1.0,2,21,2
layer3,4,2,1.0,2,30,2
layer4,4,2,0.5,2,49,1
conv1,4,3,1.0,1,4,1
layer1,4,3,1.0,1,6,1
layer2,4,3,1.0,1,21,1
layer3,4,3,1.0,1,30,1
layer4,4,3,1.0,3,50,3
conv1,4,4,1.0,2,4,2
layer1,4,4,1.0,1,6,1
layer2,4,4,1.0,2,21,2
layer3,4,4,1.0,2,30,2
layer4,4,4,0.6,5,50,3
conv1,4,5,1.0,2,4,2
layer1,4,5,1.0,1,6,1
layer2,4,5,1.0,2,21,2
layer3,4,5,1.0,3,30,3
layer4,4,5,0.6666666666666666,3,52,2
conv1,4,6,1.0,1,4,1
layer1,4,6,1.0,1,6,1
layer2,4,6,1.0,2,21,2
layer3,4,6,1.0,1,30,1
layer4,4,6,0.5,2,53,1
conv1,4,7,1.0,2,4,2
layer1,4,7,1.0,1,6,1
layer2,4,7,1.0,3,21,3
layer3,4,7,1.0,1,30,1
layer4,4,7,0.5,2,54,1
conv1,4,8,1.0,1,4,1
layer1,4,8,1.0,1,6,1
layer2,4,8,1.0,2,21,2
layer3,4,8,1.0,1,30,1
layer4,4,8,0.0,2,55,0
conv1,4,9,1.0,2,4,2
layer1,4,9,1.0,1,6,1
layer2,4,9,1.0,2,21,2
layer3,4,9,0.5,4,30,2
layer4,4,9,0.5,2,57,1
conv1,0,1,1.0,1,1,1
layer1,0,1,1.0,2,2,2
layer2,0,1,0.0,1,1,0
layer3,0,1,0.0,1,1,0
layer4,0,1,0.5,4,2,1
conv1,0,2,1.0,1,1,1
layer1,0,2,1.0,1,2,1
layer2,0,2,1.0,3,2,2
layer3,0,2,1.0,1,2,1
layer4,0,2,0.0,2,5,0
conv1,0,3,1.0,2,1,1
layer1,0,3,1.0,1,2,1
layer2,0,3,0.0,1,3,0
layer3,0,3,0.0,2,2,0
layer4,0,3,0.0,1,7,0
conv1,0,4,1.0,1,2,1
layer1,0,4,1.0,2,2,2
layer2,0,4,0.5,2,4,1
layer3,0,4,0.6666666666666666,3,4,2
layer4,0,4,0.25,4,8,1
conv1,0,5,1.0,2,2,2
layer1,0,5,1.0,1,2,1
layer2,0,5,0.0,1,5,0
layer3,0,5,0.0,1,5,0
layer4,0,5,0.4,5,11,2
conv1,0,6,1.0,2,2,2
layer1,0,6,1.0,4,2,2
layer2,0,6,1.0,2,6,2
layer3,0,6,1.0,2,6,2
layer4,0,6,1.0,2,14,2
conv1,0,7,1.0,1,2,1
layer1,0,7,1.0,3,4,3
layer2,0,7,1.0,2,6,2
layer3,0,7,0.6666666666666666,3,6,2
layer4,0,7,0.75,4,14,3
conv1,0,8,1.0,2,2,2
layer1,0,8,1.0,5,4,4
layer2,0,8,1.0,2,6,2
layer3,0,8,0.3333333333333333,3,7,1
layer4,0,8,0.5,4,15,2
conv1,0,9,1.0,1,2,1
layer1,0,9,1.0,1,5,1
layer2,0,9,1.0,1,6,1
layer3,0,9,0.6,5,9,3
layer4,0,9,0.0,1,17,0
conv1,1,0,1.0,1,2,1
layer1,1,0,1.0,1,5,1
layer2,1,0,0.75,4,6,3
layer3,1,0,0.25,4,11,1
layer4,1,0,0.5,2,18,1
conv1,1,1,1.0,1,2,1
layer1,1,1,1.0,1,5,1
layer2,1,1,0.6666666666666666,3,7,2
layer3,1,1,0.5,2,14,1
layer4,1,1,1.0,1,19,1
conv1,1,2,1.0,2,2,2
layer1,1,2,1.0,1,5,1
layer2,1,2,0.3333333333333333,3,8,1
layer3,1,2,0.5,2,15,1
layer4,1,2,0.0,2,19,0
conv1,1,3,1.0,1,2,1
layer1,1,3,1.0,1,5,1
layer2,1,3,1.0,4,10,4
layer3,1,3,0.0,1,16,0
layer4,1,3,1.0,2,21,2
conv1,1,4,1.0,1,2,1
layer1,1,4,0.0,1,5,0
layer2,1,4,1.0,2,10,2
layer3,1,4,1.0,2,17,2
layer4,1,4,1.0,1,21,1
conv1,1,5,1.0,2,2,2
layer1,1,5,0.5,2,6,1
layer2,1,5,1.0,1,10,1
layer3,1,5,0.4,5,17,2
layer4,1,5,0.3333333333333333,3,21,1
conv1,1,6,1.0,2,2,2
layer1,1,6,1.0,1,7,1
layer2,1,6,1.0,1,10,1
layer3,1,6,0.25,4,20,1
layer4,1,6,0.5,4,23,2
conv1,1,7,1.0,2,2,2
layer1,1,7,1.0,1,7,1
layer2,1,7,1.0,1,10,1
layer3,1,7,0.0,1,23,0
layer4,1,7,0.3333333333333333,3,25,1
conv1,1,8,1.0,2,2,2
layer1,1,8,1.0,1,7,1
layer2,1,8,1.0,2,10,2
layer3,1,8,1.0,3,24,3
layer4,1,8,0.625,8,27,5
conv1,1,9,1.0,2,2,2
layer1,1,9,1.0,1,7,1
layer2,1,9,1.0,2,10,2
layer3,1,9,0.8,5,24,4
layer4,1,9,0.6,5,30,3
conv1,2,0,1.0,2,2,2
layer1,2,0,1.0,1,7,1
layer2,2,0,0.75,4,10,3
layer3,2,0,0.5,2,25,1
layer4,2,0,0.42857142857142855,7,32,3
conv1,2,1,1.0,2,2,2
layer1,2,1,1.0,1,7,1
layer2,2,1,1.0,2,11,2
layer3,2,1,1.0,2,26,2
layer4,2,1,1.0,3,36,3
conv1,2,2,1.0,2,2,2
layer1,2,2,1.0,1,7,1
layer2,2,2,0.6666666666666666,3,11,2
layer3,2,2,0.0,1,26,0
layer4,2,2,1.0,1,36,1
conv1,2,3,1.0,2,2,2
layer1,2,3,1.0,1,7,1
layer2,2,3,1.0,1,12,1
layer3,2,3,0.5,4,27,2
layer4,2,3,1.0,1,36,1
conv1,2,4,1.0,2,2,2
layer1,2,4,1.0,2,7,2
layer2,2,4,1.0,1,12,1
layer3,2,4,0.8,5,29,4
layer4,2,4,0.5,6,36,3
conv1,2,5,1.0,2,2,2
layer1,2,5,1.0,1,7,1
layer2,2,5,0.5,2,12,1
layer3,2,5,0.75,4,30,3
layer4,2,5,1.0,1,39,1
conv1,2,6,1.0,2,2,2
layer1,2,6,1.0,2,7,2
layer2,2,6,1.0,2,13,2
layer3,2,6,1.0,2,31,2
layer4,2,6,1.0,1,39,1
conv1,2,7,1.0,2,2,2
layer1,2,7,1.0,1,7,1
layer2,2,7,1.0,2,13,2
layer3,2,7,1.0,3,31,3
layer4,2,7,0.75,4,39,3
conv1,2,8,1.0,2,2,2
layer1,2,8,1.0,1,7,1
layer2,2,8,1.0,3,13,3
layer3,2,8,0.6666666666666666,3,31,2
layer4,2,8,1.0,1,40,1
conv1,2,9,1.0,2,2,2
layer1,2,9,1.0,1,7,1
layer2,2,9,1.0,3,13,3
layer3,2,9,1.0,2,32,2
layer4,2,9,0.6,5,40,3
conv1,3,0,1.0,2,2,2
layer1,3,0,1.0,2,7,2
layer2,3,0,1.0,1,13,1
layer3,3,0,1.0,4,32,4
layer4,3,0,1.0,1,42,1
conv1,3,1,1.0,2,2,2
layer1,3,1,1.0,2,7,2
layer2,3,1,1.0,1,13,1
layer3,3,1,1.0,1,32,1
layer4,3,1,1.0,1,42,1
conv1,3,2,1.0,2,2,2
layer1,3,2,1.0,2,7,2
layer2,3,2,1.0,2,13,2
layer3,3,2,1.0,2,32,2
layer4,3,2,1.0,1,42,1
conv1,3,3,1.0,2,2,2
layer1,3,3,1.0,1,7,1
layer2,3,3,1.0,1,13,1
layer3,3,3,1.0,2,32,2
layer4,3,3,1.0,1,42,1
conv1,3,4,1.0,2,2,2
layer1,3,4,1.0,2,7,2
layer2,3,4,1.0,1,13,1
layer3,3,4,1.0,3,32,3
layer4,3,4,1.0,1,42,1
conv1,3,5,1.0,2,2,2
layer1,3,5,1.0,2,7,2
layer2,3,5,1.0,1,13,1
layer3,3,5,1.0,1,32,1
layer4,3,5,0.5555555555555556,9,42,5
conv1,3,6,1.0,2,2,2
layer1,3,6,1.0,2,7,2
layer2,3,6,1.0,1,13,1
layer3,3,6,0.6666666666666666,3,32,2
layer4,3,6,0.5,4,46,2
conv1,3,7,1.0,2,2,2
layer1,3,7,1.0,2,7,2
layer2,3,7,1.0,1,13,1
layer3,3,7,1.0,1,33,1
layer4,3,7,1.0,2,48,2
conv1,3,8,1.0,2,2,2
layer1,3,8,1.0,2,7,2
layer2,3,8,1.0,1,13,1
layer3,3,8,1.0,2,33,2
layer4,3,8,1.0,2,48,2
conv1,3,9,1.0,2,2,2
layer1,3,9,1.0,2,7,2
layer2,3,9,1.0,1,13,1
layer3,3,9,1.0,2,33,2
layer4,3,9,1.0,3,48,3
conv1,4,0,1.0,2,2,2
layer1,4,0,1.0,1,7,1
layer2,4,0,1.0,1,13,1
layer3,4,0,0.5,4,33,2
layer4,4,0,0.8333333333333334,6,48,5
conv1,4,1,1.0,2,2,2
layer1,4,1,1.0,2,7,2
layer2,4,1,0.5,2,13,1
layer3,4,1,0.4,5,35,2
layer4,4,1,1.0,2,49,2
conv1,4,2,1.0,2,2,2
layer1,4,2,1.0,2,7,2
layer2,4,2,1.0,2,14,2
layer3,4,2,1.0,1,38,1
layer4,4,2,1.0,1,49,1
conv1,4,3,1.0,2,2,2
layer1,4,3,1.0,2,7,2
layer2,4,3,0.8,5,14,4
layer3,4,3,0.6666666666666666,3,38,2
layer4,4,3,0.8333333333333334,6,49,5
conv1,4,4,1.0,2,2,2
layer1,4,4,1.0,1,7,1
layer2,4,4,1.0,2,15,2
layer3,4,4,0.3333333333333333,3,39,1
layer4,4,4,0.3333333333333333,3,50,1
conv1,4,5,1.0,2,2,2
layer1,4,5,1.0,2,7,2
layer2,4,5,1.0,3,15,3
layer3,4,5,0.0,1,41,0
layer4,4,5,1.0,2,52,2
conv1,4,6,1.0,2,2,2
layer1,4,6,1.0,2,7,2
layer2,4,6,1.0,2,15,2
layer3,4,6,1.0,1,42,1
layer4,4,6,1.0,4,52,4
conv1,4,7,1.0,2,2,2
layer1,4,7,1.0,2,7,2
layer2,4,7,0.6666666666666666,3,15,2
layer3,4,7,1.0,1,42,1
layer4,4,7,1.0,2,52,2
conv1,4,8,1.0,2,2,2
layer1,4,8,1.0,1,7,1
layer2,4,8,1.0,2,16,2
layer3,4,8,0.7142857142857143,7,42,5
layer4,4,8,1.0,1,52,1
conv1,4,9,1.0,2,2,2
layer1,4,9,1.0,2,7,2
layer2,4,9,1.0,1,16,1
layer3,4,9,0.6,5,44,3
layer4,4,9,0.75,4,52,3
conv1,0,1,1.0,1,1,1
layer1,0,1,1.0,2,2,2
layer2,0,1,1.0,3,1,1
layer3,0,1,0.5,2,3,1
layer4,0,1,0.4,7,5,2
conv1,0,2,1.0,2,1,1
layer1,0,2,1.0,3,2,2
layer2,0,2,1.0,4,3,3
layer3,0,2,0.5,2,4,1
layer4,0,2,0.125,8,10,1
conv1,0,3,1.0,2,2,2
layer1,0,3,1.0,2,3,2
layer2,0,3,1.0,2,4,2
layer3,0,3,0.3333333333333333,3,5,1
layer4,0,3,0.5,6,17,3
conv1,0,4,1.0,2,2,2
layer1,0,4,1.0,3,3,3
layer2,0,4,0.6666666666666666,3,4,2
layer3,0,4,0.42857142857142855,7,7,3
layer4,0,4,0.2857142857142857,7,20,2
conv1,0,5,1.0,3,2,2
layer1,0,5,1.0,2,3,2
layer2,0,5,0.5,2,5,1
layer3,0,5,1.0,1,11,1
layer4,0,5,0.6,5,25,3
conv1,0,6,1.0,2,3,2
layer1,0,6,1.0,6,3,3
layer2,0,6,0.75,4,6,3
layer3,0,6,0.6666666666666666,3,11,2
layer4,0,6,1.0,3,27,3
conv1,0,7,1.0,2,3,2
layer1,0,7,1.0,4,6,4
layer2,0,7,1.0,2,7,2
layer3,0,7,0.75,4,12,3
layer4,0,7,0.35294117647058826,17,27,6
conv1,0,8,1.0,2,3,2
layer1,0,8,1.0,5,6,5
layer2,0,8,0.75,4,7,3
layer3,0,8,0.4,5,13,2
layer4,0,8,0.7142857142857143,7,38,5
conv1,0,9,0.6666666666666666,3,3,2
layer1,0,9,1.0,2,6,2
layer2,0,9,0.25,4,8,1
layer3,0,9,0.36363636363636365,11,16,4
layer4,0,9,1.0,1,40,1
conv1,1,0,1.0,1,4,1
layer1,1,0,1.0,1,6,1
layer2,1,0,0.6,10,11,6
layer3,1,0,0.5,8,23,4
layer4,1,0,0.5,6,40,3
conv1,1,1,1.0,1,4,1
layer1,1,1,1.0,1,6,1
layer2,1,1,1.0,3,15,3
layer3,1,1,0.6666666666666666,3,27,2
layer4,1,1,0.5,4,43,2
conv1,1,2,1.0,2,4,2
layer1,1,2,0.25,4,6,1
layer2,1,2,0.75,4,15,3
layer3,1,2,0.375,8,28,3
layer4,1,2,0.5555555555555556,9,45,5
conv1,1,3,1.0,1,4,1
layer1,1,3,1.0,2,9,2
layer2,1,3,1.0,4,16,4
layer3,1,3,1.0,2,33,2
layer4,1,3,0.75,4,49,3
conv1,1,4,1.0,2,4,2
layer1,1,4,1.0,1,9,1
layer2,1,4,1.0,3,16,3
layer3,1,4,1.0,2,33,2
layer4,1,4,1.0,1,50,1
conv1,1,5,1.0,3,4,3
