layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
layer4,0,2,0.75,20,92,15
layer4,1,0,0.31958762886597936,169,97,31
layer4,1,1,1.0,7,235,7
layer4,1,3,1.0,1,235,1
layer4,1,4,0.967741935483871,31,235,30
layer4,1,5,0.8698630136986302,146,236,127
conv1,1,6,1.0,1,1,1
layer4,1,6,1.0,4,255,4
conv1,1,7,1.0,1,1,1
layer4,1,7,0.8047808764940239,251,255,202
conv1,1,8,1.0,1,1,1
layer4,1,8,0.9133858267716536,254,304,232
conv1,1,9,1.0,2,1,1
layer4,1,9,0.9925925925925926,135,326,134
conv1,2,0,1.0,3,2,2
layer4,2,0,0.776536312849162,179,327,139
conv1,2,1,1.0,4,3,3
layer4,2,1,1.0,29,367,29
conv1,2,2,1.0,5,4,4
layer4,2,2,1.0,78,367,78
conv1,2,3,1.0,4,5,4
layer4,2,3,1.0,104,367,104
conv1,2,4,1.0,4,5,4
layer4,2,4,1.0,19,367,19
conv1,2,5,1.0,6,5,5
layer4,2,5,1.0,19,367,19
conv1,2,6,1.0,5,6,5
layer4,2,6,0.9818181818181818,110,367,108
conv1,2,7,1.0,6,6,6
conv1,2,8,1.0,7,6,6
layer4,2,8,1.0,7,369,7
conv1,2,9,1.0,6,7,6
layer4,2,9,1.0,5,369,5
conv1,3,0,1.0,8,7,7
layer4,3,0,0.8235294117647058,119,369,98
conv1,3,1,1.0,10,8,8
layer4,3,1,1.0,107,390,107
conv1,3,2,1.0,9,10,9
layer4,3,2,0.9594594594594594,148,390,142
conv1,3,3,1.0,12,10,10
layer4,3,3,0.9834710743801653,121,396,119
conv1,3,4,1.0,13,12,12
layer4,3,4,1.0,51,398,51
conv1,3,5,0.9230769230769231,13,13,12
layer4,3,5,0.9916666666666667,120,398,119
conv1,3,6,1.0,15,14,14
layer4,3,6,1.0,40,399,40
conv1,3,7,0.9333333333333333,15,15,14
layer4,3,7,0.9802631578947368,152,399,149
conv1,3,8,1.0,15,16,15
layer4,3,8,1.0,57,402,57
conv1,3,9,1.0,16,16,16
layer4,3,9,1.0,36,402,36
conv1,4,0,1.0,15,16,15
layer4,4,0,0.9506172839506173,162,402,154
conv1,4,1,1.0,16,16,16
layer4,4,1,1.0,81,410,81
conv1,4,2,1.0,16,16,16
layer4,4,2,0.9655172413793104,116,410,112
conv1,4,3,1.0,17,16,16
layer4,4,3,0.9921875,128,414,127
conv1,4,4,1.0,17,17,17
layer4,4,4,0.9733333333333334,150,415,146
conv1,4,5,1.0,19,17,17
layer4,4,5,1.0,36,419,36
conv1,4,6,0.9473684210526315,19,19,18
layer4,4,6,0.9927536231884058,138,419,137
conv1,4,7,0.9473684210526315,19,20,18
layer4,4,7,1.0,67,420,67
conv1,4,8,1.0,20,21,20
layer4,4,8,1.0,37,420,37
conv1,4,9,1.0,21,21,21
layer4,4,9,1.0,94,420,94
conv1,1,1,1.0,2,1,1
layer4,1,1,1.0,16,48,16
conv1,1,2,1.0,1,2,1
layer4,1,2,1.0,12,48,12
conv1,1,3,0.5,3,2,1
layer4,1,3,0.8928571428571429,28,48,25
conv1,1,4,0.6666666666666666,3,4,2
layer4,1,4,1.0,14,51,14
conv1,1,5,0.75,4,5,3
layer4,1,5,0.8846153846153846,26,51,23
conv1,1,6,1.0,3,6,3
layer4,1,6,1.0,14,54,14
conv1,1,7,1.0,2,6,2
layer4,1,7,0.8928571428571429,28,54,25
conv1,1,8,0.6666666666666666,3,6,2
layer4,1,8,0.8857142857142857,35,57,31
conv1,1,9,1.0,3,7,3
layer4,1,9,0.967741935483871,31,61,30
conv1,2,0,1.0,2,7,2
layer4,2,0,0.5483870967741935,341,62,34
conv1,2,1,1.0,2,7,2
layer4,2,1,1.0,294,369,294
conv1,2,2,1.0,2,7,2
layer4,2,2,1.0,304,369,304
conv1,2,3,1.0,2,7,2
layer4,2,3,0.9966216216216216,296,369,295
conv1,2,4,1.0,3,7,3
layer4,2,4,0.9779874213836478,318,370,311
conv1,2,5,0.6,5,7,3
layer4,2,5,0.9965156794425087,287,377,286
conv1,2,6,1.0,4,9,4
layer4,2,6,0.9967637540453075,309,378,308
conv1,2,7,1.0,4,9,4
layer4,2,7,1.0,238,379,238
conv1,2,8,0.8,5,9,4
layer4,2,8,1.0,232,379,232
conv1,2,9,1.0,5,10,5
layer4,2,9,1.0,182,379,182
conv1,3,0,0.8571428571428571,7,10,6
layer4,3,0,0.8575197889182058,420,379,325
conv1,3,1,1.0,7,11,7
layer4,3,1,0.9973190348525469,373,474,372
conv1,3,2,0.8571428571428571,7,11,6
layer3,3,2,1.0,1,1,1
layer4,3,2,0.9947780678851175,383,475,381
conv1,3,3,1.0,6,12,6
layer4,3,3,1.0,360,477,360
conv1,3,4,1.0,7,12,7
layer4,3,4,1.0,369,477,369
conv1,3,5,0.8571428571428571,7,12,6
layer4,3,5,1.0,360,477,360
conv1,3,6,1.0,7,13,7
layer4,3,6,1.0,273,477,273
conv1,3,7,1.0,7,13,7
layer4,3,7,1.0,331,477,331
conv1,3,8,0.75,8,13,6
layer4,3,8,1.0,299,477,299
conv1,3,9,1.0,5,15,5
layer4,3,9,1.0,279,477,279
conv1,4,0,1.0,8,15,8
layer3,4,0,0.0,2,1,0
layer4,4,0,0.9375,448,477,420
conv1,4,1,1.0,8,15,8
layer3,4,1,1.0,1,3,1
layer4,4,1,0.9955357142857143,448,505,446
conv1,4,2,1.0,8,15,8
layer3,4,2,1.0,1,3,1
layer4,4,2,1.0,443,507,443
conv1,4,3,1.0,8,15,8
layer4,4,3,1.0,423,507,423
conv1,4,4,1.0,8,15,8
layer4,4,4,1.0,435,507,435
conv1,4,5,1.0,8,15,8
layer4,4,5,1.0,407,507,407
conv1,4,6,1.0,8,15,8
layer4,4,6,1.0,414,507,414
conv1,4,7,0.9,10,15,9
layer4,4,7,1.0,411,507,411
conv1,4,8,1.0,8,16,8
layer4,4,8,1.0,406,507,406
conv1,4,9,1.0,8,16,8
layer4,4,9,1.0,402,507,402
conv1,0,1,0.6666666666666666,4,3,2
layer4,0,1,0.9783783783783784,370,428,362
conv1,0,2,1.0,10,5,5
layer4,0,2,0.9923273657289002,391,436,388
conv1,0,3,0.7777777777777778,9,10,7
layer4,0,3,1.0,259,439,259
conv1,0,4,1.0,4,12,4
layer4,0,4,1.0,204,439,204
conv1,0,5,0.8571428571428571,7,12,6
layer4,0,5,1.0,174,439,174
conv1,0,6,0.8571428571428571,7,13,6
layer4,0,6,1.0,53,439,53
conv1,0,7,1.0,9,14,9
conv1,0,8,0.6428571428571429,16,14,9
conv1,0,9,0.9090909090909091,11,21,10
conv1,1,0,0.8888888888888888,9,22,8
layer4,1,0,0.9567198177676538,448,439,420
conv1,1,1,0.8461538461538461,13,23,11
layer4,1,1,1.0,391,467,391
conv1,1,2,0.6363636363636364,22,25,14
layer4,1,2,1.0,354,467,354
conv1,1,3,0.8947368421052632,19,33,17
layer4,1,3,0.9864864864864865,444,467,438
conv1,1,4,0.8947368421052632,19,35,17
layer4,1,4,1.0,367,473,367
conv1,1,5,0.9565217391304348,23,37,22
layer4,1,5,0.997624703087886,421,473,420
conv1,1,6,0.9473684210526315,19,38,18
layer4,1,6,0.9976851851851852,432,474,431
conv1,1,7,0.9047619047619048,21,39,19
layer4,1,7,0.9869565217391304,460,475,454
conv1,1,8,1.0,19,41,19
layer4,1,8,1.0,394,481,394
conv1,1,9,0.95,20,41,19
layer4,1,9,0.997737556561086,442,481,441
conv1,2,0,1.0,15,42,15
layer4,2,0,0.9714285714285714,455,482,442
conv1,2,1,0.9333333333333333,15,42,14
layer4,2,1,1.0,424,495,424
conv1,2,2,1.0,16,43,16
layer4,2,2,1.0,434,495,434
conv1,2,3,0.9411764705882353,17,43,16
layer4,2,3,1.0,402,495,402
conv1,2,4,0.8947368421052632,19,44,17
layer4,2,4,1.0,259,495,259
conv1,2,5,1.0,19,46,19
layer4,2,5,1.0,337,495,337
conv1,2,6,1.0,17,46,17
layer4,2,6,1.0,383,495,383
conv1,2,7,1.0,19,46,19
layer4,2,7,1.0,311,495,311
conv1,2,8,1.0,21,46,21
layer4,2,8,1.0,303,495,303
conv1,2,9,1.0,21,46,21
layer4,2,9,1.0,353,495,353
conv1,3,0,1.0,20,46,20
layer4,3,0,0.9851485148514851,404,495,398
conv1,3,1,1.0,21,46,21
layer4,3,1,1.0,327,501,327
conv1,3,2,1.0,22,46,22
layer4,3,2,1.0,346,501,346
conv1,3,3,1.0,20,46,20
layer4,3,3,1.0,342,501,342
conv1,3,4,1.0,22,46,22
layer4,3,4,1.0,343,501,343
conv1,3,5,1.0,20,46,20
layer4,3,5,1.0,292,501,292
conv1,3,6,1.0,19,46,19
layer4,3,6,1.0,283,501,283
conv1,3,7,1.0,22,46,22
layer4,3,7,1.0,280,501,280
conv1,3,8,1.0,22,46,22
layer4,3,8,1.0,200,501,200
conv1,3,9,1.0,19,46,19
layer4,3,9,1.0,194,501,194
conv1,4,0,0.9523809523809523,21,46,20
layer4,4,0,0.9975186104218362,403,501,402
conv1,4,1,1.0,20,47,20
layer4,4,1,1.0,356,502,356
conv1,4,2,1.0,21,47,21
layer4,4,2,1.0,394,502,394
conv1,4,3,1.0,21,47,21
layer4,4,3,1.0,316,502,316
conv1,4,4,1.0,20,47,20
layer4,4,4,1.0,384,502,384
conv1,4,5,1.0,20,47,20
layer4,4,5,1.0,400,502,400
conv1,4,6,1.0,20,47,20
layer4,4,6,1.0,270,502,270
conv1,4,7,1.0,19,47,19
layer4,4,7,1.0,226,502,226
conv1,4,8,1.0,19,47,19
layer4,4,8,1.0,261,502,261
conv1,4,9,1.0,20,47,20
layer4,4,9,1.0,211,502,211
conv1,0,2,0.0,2,1,0
conv1,0,3,0.0,3,3,0
layer4,0,3,1.0,3,2,2
conv1,0,4,0.5,4,6,2
layer4,0,4,1.0,2,3,2
conv1,0,5,0.375,13,8,3
layer4,0,5,0.6666666666666666,3,3,2
conv1,0,6,0.8333333333333334,20,18,15
conv1,0,7,0.8,20,23,16
layer4,0,7,0.0,1,4,0
conv1,0,8,0.8636363636363636,22,27,19
conv1,0,9,0.9523809523809523,21,30,20
conv1,1,0,0.9166666666666666,24,31,22
layer4,1,0,0.4,213,5,2
conv1,1,1,0.9615384615384616,26,33,25
layer4,1,1,1.0,139,216,139
conv1,1,2,0.9642857142857143,28,34,27
layer4,1,2,0.9888888888888889,90,216,89
conv1,1,3,1.0,26,35,26
layer4,1,3,0.9776119402985075,134,217,131
conv1,1,4,0.9230769230769231,26,35,24
layer4,1,4,0.9782608695652174,92,220,90
conv1,1,5,0.9,30,37,27
layer4,1,5,0.9517241379310345,145,222,138
conv1,1,6,1.0,25,40,25
layer4,1,6,1.0,87,229,87
conv1,1,7,1.0,25,40,25
layer4,1,7,0.9485294117647058,136,229,129
conv1,1,8,1.0,25,40,25
layer4,1,8,0.9671052631578947,152,236,147
conv1,1,9,0.9666666666666667,30,40,29
layer4,1,9,1.0,120,241,120
conv1,2,0,1.0,25,41,25
layer4,2,0,0.6887966804979253,388,241,166
conv1,2,1,1.0,23,41,23
layer4,2,1,1.0,369,463,369
conv1,2,2,1.0,23,41,23
layer4,2,2,0.9972527472527473,364,463,363
conv1,2,3,1.0,23,41,23
layer4,2,3,0.9973333333333333,375,464,374
conv1,2,4,1.0,26,41,26
layer4,2,4,1.0,379,465,379
conv1,2,5,1.0,26,41,26
layer4,2,5,0.9971988795518207,357,465,356
conv1,2,6,0.9615384615384616,26,41,25
layer4,2,6,0.9918918918918919,370,466,367
conv1,2,7,1.0,24,42,24
layer4,2,7,1.0,343,469,343
conv1,2,8,1.0,22,42,22
layer4,2,8,1.0,331,469,331
conv1,2,9,1.0,22,42,22
layer4,2,9,1.0,311,469,311
conv1,3,0,0.9583333333333334,24,42,23
layer3,3,0,0.0,2,1,0
layer4,3,0,0.922566371681416,452,469,417
conv1,3,1,1.0,24,43,24
layer3,3,1,0.3333333333333333,5,3,1
layer4,3,1,1.0,431,504,431
conv1,3,2,1.0,24,43,24
layer4,3,2,1.0,411,504,411
conv1,3,3,1.0,23,43,23
layer4,3,3,1.0,392,504,392
conv1,3,4,1.0,23,43,23
layer4,3,4,1.0,385,504,385
conv1,3,5,1.0,24,43,24
layer4,3,5,1.0,368,504,368
conv1,3,6,0.9230769230769231,26,43,24
layer4,3,6,1.0,360,504,360
conv1,3,7,1.0,26,45,26
layer4,3,7,1.0,338,504,338
conv1,3,8,1.0,24,45,24
layer4,3,8,1.0,360,504,360
conv1,3,9,1.0,24,45,24
layer4,3,9,1.0,337,504,337
conv1,4,0,1.0,22,45,22
layer3,4,0,0.14285714285714285,7,7,1
layer4,4,0,0.98559670781893,486,504,479
conv1,4,1,0.9583333333333334,24,45,23
layer2,4,1,1.0,1,2,1
layer3,4,1,1.0,3,13,3
layer4,4,1,1.0,478,511,478
conv1,4,2,1.0,26,46,26
layer4,4,2,1.0,477,511,477
conv1,4,3,1.0,26,46,26
layer4,4,3,1.0,475,511,475
conv1,4,4,1.0,24,46,24
layer3,4,4,1.0,1,13,1
layer4,4,4,1.0,475,511,475
conv1,4,5,1.0,25,46,25
layer3,4,5,1.0,1,13,1
layer4,4,5,1.0,475,511,475
conv1,4,6,1.0,24,46,24
layer4,4,6,1.0,475,511,475
conv1,4,7,0.9583333333333334,24,46,23
layer1,4,7,1.0,1,1,1
layer3,4,7,1.0,1,13,1
layer4,4,7,1.0,467,511,467
conv1,4,8,1.0,23,47,23
layer3,4,8,1.0,2,13,2
layer4,4,8,1.0,452,511,452
conv1,4,9,1.0,23,47,23
layer1,4,9,1.0,1,1,1
layer4,4,9,1.0,459,511,459
conv1,0,1,0.6666666666666666,4,3,2
layer4,0,1,0.9783783783783784,370,428,362
conv1,0,2,1.0,10,5,5
layer4,0,2,0.9923273657289002,391,436,388
conv1,0,3,0.7777777777777778,9,10,7
layer4,0,3,1.0,259,439,259
conv1,0,4,1.0,4,12,4
layer4,0,4,1.0,204,439,204
conv1,0,5,0.8571428571428571,7,12,6
layer4,0,5,1.0,174,439,174
conv1,0,6,0.8571428571428571,7,13,6
layer4,0,6,1.0,53,439,53
conv1,0,7,1.0,9,14,9
conv1,0,8,0.6428571428571429,16,14,9
conv1,0,9,0.9090909090909091,11,21,10
conv1,1,0,0.8888888888888888,9,22,8
layer4,1,0,0.9567198177676538,448,439,420
conv1,1,1,0.8461538461538461,13,23,11
layer4,1,1,1.0,391,467,391
conv1,1,2,0.7391304347826086,23,25,17
layer4,1,2,0.9929742388758782,427,467,424
conv1,1,3,0.9130434782608695,23,31,21
layer4,1,3,0.9888143176733781,447,470,442
conv1,1,4,0.9333333333333333,30,33,28
layer4,1,4,0.9976303317535545,422,475,421
conv1,1,5,0.8787878787878788,33,35,29
layer4,1,5,0.995475113122172,442,476,440
conv1,1,6,0.9411764705882353,34,39,32
layer4,1,6,1.0,435,478,435
conv1,1,7,1.0,36,41,36
layer4,1,7,0.9934924078091106,461,478,458
conv1,1,8,1.0,36,41,36
layer4,1,8,0.9977272727272727,440,481,439
conv1,1,9,1.0,38,41,38
layer4,1,9,1.0,445,482,445
conv1,2,0,0.9705882352941176,34,41,33
layer4,2,0,0.9846153846153847,390,482,384
conv1,2,1,0.9473684210526315,38,42,36
layer4,2,1,0.9976744186046511,430,488,429
conv1,2,2,1.0,37,44,37
layer4,2,2,1.0,411,489,411
conv1,2,3,0.9743589743589743,39,44,38
layer4,2,3,1.0,413,489,413
conv1,2,4,1.0,41,45,41
layer4,2,4,1.0,321,489,321
conv1,2,5,1.0,42,45,42
layer4,2,5,1.0,411,489,411
conv1,2,6,1.0,41,45,41
layer4,2,6,1.0,386,489,386
conv1,2,7,1.0,40,45,40
layer4,2,7,1.0,286,489,286
conv1,2,8,1.0,42,45,42
layer4,2,8,1.0,362,489,362
conv1,2,9,1.0,42,45,42
layer4,2,9,1.0,240,489,240
conv1,3,0,1.0,42,45,42
layer4,3,0,0.9773299748110831,397,489,388
conv1,3,1,1.0,42,45,42
layer4,3,1,0.9975308641975309,405,498,404
conv1,3,2,1.0,42,45,42
layer4,3,2,1.0,303,499,303
conv1,3,3,1.0,42,45,42
layer4,3,3,1.0,354,499,354
conv1,3,4,1.0,43,45,43
layer4,3,4,1.0,315,499,315
conv1,3,5,1.0,42,45,42
layer4,3,5,1.0,295,499,295
conv1,3,6,1.0,43,45,43
layer4,3,6,1.0,313,499,313
conv1,3,7,1.0,43,45,43
layer4,3,7,1.0,325,499,325
conv1,3,8,1.0,43,45,43
layer4,3,8,1.0,352,499,352
conv1,3,9,1.0,43,45,43
layer4,3,9,1.0,267,499,267
conv1,4,0,1.0,43,45,43
layer4,4,0,0.9975903614457832,415,499,414
conv1,4,1,1.0,43,45,43
layer4,4,1,0.9973333333333333,375,500,374
conv1,4,2,0.9772727272727273,44,45,43
layer4,4,2,1.0,365,501,365
conv1,4,3,1.0,44,46,44
layer4,4,3,1.0,373,501,373
conv1,4,4,1.0,44,46,44
layer4,4,4,1.0,338,501,338
conv1,4,5,1.0,44,46,44
layer4,4,5,1.0,346,501,346
conv1,4,6,1.0,44,46,44
layer4,4,6,1.0,367,501,367
conv1,4,7,0.9777777777777777,45,46,44
layer4,4,7,1.0,314,501,314
conv1,4,8,1.0,43,47,43
layer4,4,8,1.0,275,501,275
conv1,4,9,1.0,45,47,45
layer4,4,9,1.0,327,501,327
conv1,0,2,0.0,2,1,0
conv1,0,3,0.0,3,3,0
layer4,0,3,1.0,3,2,2
conv1,0,4,0.5,4,6,2
layer4,0,4,1.0,2,3,2
conv1,0,5,0.375,13,8,3
layer4,0,5,0.6666666666666666,3,3,2
conv1,0,6,0.8333333333333334,20,18,15
conv1,0,7,0.8,20,23,16
layer4,0,7,0.0,1,4,0
conv1,0,8,0.8636363636363636,22,27,19
conv1,0,9,0.9523809523809523,21,30,20
conv1,1,0,0.9166666666666666,24,31,22
layer4,1,0,0.4,213,5,2
conv1,1,1,0.9615384615384616,26,33,25
layer4,1,1,1.0,139,216,139
conv1,1,2,0.9642857142857143,28,34,27
layer4,1,2,0.9875,80,216,79
conv1,1,3,1.0,27,35,27
layer4,1,3,0.9743589743589743,117,217,114
conv1,1,4,0.9285714285714286,28,35,26
layer4,1,4,1.0,96,220,96
conv1,1,5,0.9,30,37,27
layer4,1,5,0.9615384615384616,130,220,125
conv1,1,6,1.0,30,40,30
layer4,1,6,1.0,90,225,90
conv1,1,7,1.0,29,40,29
layer4,1,7,0.9590163934426229,122,225,117
conv1,1,8,1.0,28,40,28
layer4,1,8,0.9640287769784173,139,230,134
conv1,1,9,0.9354838709677419,31,40,29
layer4,1,9,0.983739837398374,123,235,121
conv1,2,0,1.0,29,42,29
layer4,2,0,0.7341772151898734,393,237,174
conv1,2,1,1.0,29,42,29
layer4,2,1,0.9974093264248705,386,456,385
conv1,2,2,1.0,27,42,27
layer4,2,2,0.9946091644204852,371,457,369
conv1,2,3,1.0,27,42,27
layer4,2,3,0.9972222222222222,360,459,359
conv1,2,4,1.0,27,42,27
layer4,2,4,0.9922077922077922,385,460,382
conv1,2,5,1.0,27,42,27
layer4,2,5,1.0,366,463,366
conv1,2,6,1.0,26,42,26
layer4,2,6,0.9947643979057592,382,463,380
conv1,2,7,1.0,26,42,26
layer4,2,7,1.0,312,465,312
conv1,2,8,1.0,28,42,28
layer4,2,8,1.0,344,465,344
conv1,2,9,1.0,31,42,31
layer4,2,9,1.0,314,465,314
conv1,3,0,1.0,31,42,31
layer4,3,0,0.9164835164835164,455,465,417
conv1,3,1,1.0,31,42,31
layer4,3,1,1.0,448,503,448
conv1,3,2,1.0,31,42,31
layer4,3,2,1.0,429,503,429
conv1,3,3,1.0,31,42,31
layer4,3,3,1.0,416,503,416
conv1,3,4,1.0,32,42,32
layer4,3,4,1.0,407,503,407
conv1,3,5,1.0,31,42,31
layer4,3,5,1.0,397,503,397
conv1,3,6,0.96875,32,42,31
layer4,3,6,1.0,360,503,360
conv1,3,7,1.0,33,43,33
layer4,3,7,1.0,388,503,388
conv1,3,8,1.0,34,43,34
layer4,3,8,1.0,391,503,391
conv1,3,9,1.0,32,43,32
layer4,3,9,1.0,360,503,360
conv1,4,0,1.0,33,43,33
layer4,4,0,0.9812108559498957,479,503,470
conv1,4,1,1.0,33,43,33
layer4,4,1,1.0,473,512,473
conv1,4,2,1.0,34,43,34
layer4,4,2,1.0,476,512,476
conv1,4,3,1.0,33,43,33
layer4,4,3,1.0,474,512,474
conv1,4,4,1.0,33,43,33
layer4,4,4,1.0,471,512,471
conv1,4,5,1.0,33,43,33
layer4,4,5,1.0,464,512,464
conv1,4,6,1.0,34,43,34
layer4,4,6,1.0,459,512,459
conv1,4,7,1.0,34,43,34
layer4,4,7,1.0,451,512,451
conv1,4,8,1.0,34,43,34
layer4,4,8,1.0,448,512,448
conv1,4,9,0.9714285714285714,35,43,34
layer4,4,9,1.0,446,512,446
layer4,2,0,0.0,9,4,0
layer4,2,2,1.0,3,13,3
layer4,2,4,1.0,3,13,3
layer4,2,5,1.0,1,13,1
layer4,3,0,0.0,2,13,0
layer4,3,1,0.5,2,15,1
layer4,3,2,1.0,1,16,1
layer4,3,3,0.3333333333333333,3,16,1
layer4,3,5,0.5,6,18,3
layer4,3,7,1.0,3,21,3
layer4,3,8,1.0,1,21,1
layer4,4,0,0.4,5,21,2
layer4,4,1,0.4583333333333333,59,24,11
layer4,4,2,1.0,5,72,5
layer4,4,3,0.9565217391304348,23,72,22
conv1,4,5,0.0,1,1,0
layer4,4,5,1.0,3,73,3
layer4,4,6,1.0,9,73,9
layer4,4,7,0.95,20,73,19
layer4,4,8,1.0,3,74,3
layer4,4,9,1.0,1,74,1
layer4,1,1,1.0,1,1,1
layer4,1,2,1.0,1,1,1
layer4,1,4,1.0,2,1,1
layer4,1,5,1.0,2,2,2
layer4,1,6,1.0,1,2,1
layer4,1,7,1.0,3,2,2
layer4,1,8,1.0,1,3,1
layer4,1,9,1.0,1,3,1
layer4,2,0,1.0,249,3,3
layer4,2,1,1.0,179,249,179
layer4,2,2,0.9942196531791907,173,249,172
layer4,2,3,1.0,94,250,94
layer4,2,4,1.0,96,250,96
layer4,2,5,1.0,114,250,114
layer4,2,6,1.0,102,250,102
layer4,2,7,1.0,86,250,86
layer4,2,8,1.0,56,250,56
layer4,2,9,1.0,28,250,28
layer4,3,0,0.6561085972850679,221,250,145
layer4,3,1,0.9883040935672515,171,326,169
layer4,3,2,1.0,117,328,117
layer4,3,3,1.0,130,328,130
layer4,3,4,1.0,136,328,136
layer4,3,5,1.0,80,328,80
layer4,3,6,1.0,69,328,69
layer4,3,7,1.0,107,328,107
layer4,3,8,1.0,45,328,45
layer4,3,9,1.0,56,328,56
layer4,4,0,0.8932926829268293,468,328,293
layer3,4,1,0.5,2,2,1
layer4,4,1,1.0,438,503,438
layer4,4,2,1.0,403,503,403
layer3,4,3,0.0,1,3,0
layer4,4,3,1.0,409,503,409
layer4,4,4,1.0,367,503,367
layer4,4,5,1.0,382,503,382
conv1,4,6,0.0,1,1,0
layer4,4,6,1.0,360,503,360
layer3,4,7,0.0,1,4,0
layer4,4,7,1.0,354,503,354
layer4,4,8,1.0,313,503,313
layer4,4,9,1.0,291,503,291
layer4,2,0,0.0,9,4,0
layer4,2,2,1.0,3,13,3
layer4,2,4,1.0,3,13,3
layer4,2,5,1.0,1,13,1
layer4,3,0,0.0,2,13,0
layer4,3,1,0.5,2,15,1
layer4,3,2,1.0,1,16,1
layer4,3,3,0.3333333333333333,3,16,1
layer4,3,5,0.5,6,18,3
layer4,3,7,1.0,3,21,3
layer4,3,8,1.0,1,21,1
layer4,4,0,0.4,5,21,2
layer4,4,1,0.4583333333333333,59,24,11
layer4,4,2,1.0,5,72,5
layer4,4,3,0.9565217391304348,23,72,22
conv1,4,4,1.0,1,1,1
conv1,4,5,1.0,2,1,1
layer4,4,5,1.0,3,73,3
conv1,4,6,1.0,1,2,1
layer4,4,6,1.0,9,73,9
conv1,4,7,1.0,2,2,2
layer4,4,7,0.96,25,73,24
conv1,4,8,1.0,2,2,2
layer4,4,8,1.0,8,74,8
conv1,4,9,1.0,2,2,2
layer4,4,9,1.0,2,74,2
layer4,1,1,1.0,1,1,1
layer4,1,2,1.0,1,1,1
layer4,1,4,1.0,2,1,1
layer4,1,5,1.0,2,2,2
layer4,1,6,1.0,1,2,1
layer4,1,7,1.0,3,2,2
layer4,1,8,1.0,1,3,1
layer4,1,9,1.0,1,3,1
layer4,2,0,1.0,249,3,3
layer4,2,1,1.0,179,249,179
layer4,2,2,0.9942196531791907,173,249,172
layer4,2,3,1.0,94,250,94
layer4,2,4,1.0,96,250,96
layer4,2,5,1.0,114,250,114
layer4,2,6,1.0,102,250,102
layer4,2,7,1.0,86,250,86
layer4,2,8,1.0,56,250,56
layer4,2,9,1.0,28,250,28
layer4,3,0,0.6561085972850679,221,250,145
layer4,3,1,0.9883040935672515,171,326,169
layer4,3,2,1.0,120,328,120
layer4,3,3,1.0,128,328,128
layer4,3,4,1.0,138,328,138
layer4,3,5,1.0,74,328,74
layer4,3,6,1.0,61,328,61
layer4,3,7,1.0,98,328,98
layer4,3,8,1.0,47,328,47
layer4,3,9,1.0,41,328,41
layer4,4,0,0.8871951219512195,460,328,291
layer4,4,1,1.0,442,497,442
layer4,4,2,1.0,418,497,418
layer4,4,3,1.0,425,497,425
layer4,4,4,1.0,358,497,358
layer4,4,5,1.0,399,497,399
layer4,4,6,1.0,362,497,362
layer4,4,7,1.0,362,497,362
layer4,4,8,1.0,347,497,347
layer4,4,9,1.0,312,497,312
layer4,1,0,0.09090909090909091,47,22,2
layer4,1,1,0.78,50,67,39
layer4,1,2,0.8205128205128205,172,78,64
layer4,1,3,0.9516129032258065,254,186,177
layer4,1,4,0.9847908745247148,346,263,259
layer4,1,5,1.0,39,350,39
layer4,1,6,1.0,78,350,78
layer4,1,7,0.9713375796178344,314,350,305
conv1,1,8,1.0,1,1,1
layer4,1,8,1.0,250,359,250
conv1,1,9,1.0,1,1,1
layer4,1,9,1.0,79,359,79
conv1,2,0,1.0,1,1,1
layer4,2,0,0.734375,320,359,235
conv1,2,1,1.0,2,1,1
layer4,2,1,1.0,281,444,281
conv1,2,2,0.5,2,2,1
layer4,2,2,0.9880952380952381,336,444,332
conv1,2,3,0.6666666666666666,3,3,2
layer4,2,3,0.9961538461538462,260,448,259
conv1,2,4,1.0,3,4,3
layer4,2,4,1.0,234,449,234
conv1,2,5,1.0,3,4,3
layer4,2,5,1.0,232,449,232
conv1,2,6,1.0,3,4,3
layer4,2,6,1.0,266,449,266
conv1,2,7,0.75,4,4,3
layer4,2,7,1.0,179,449,179
conv1,2,8,1.0,4,5,4
layer4,2,8,1.0,215,449,215
conv1,2,9,1.0,4,5,4
layer4,2,9,1.0,115,449,115
conv1,3,0,0.8,6,5,4
layer4,3,0,0.9307692307692308,260,449,242
conv1,3,1,1.0,5,7,5
layer4,3,1,0.9854545454545455,275,467,271
conv1,3,2,1.0,5,7,5
layer4,3,2,1.0,227,471,227
conv1,3,3,0.8333333333333334,6,7,5
layer4,3,3,1.0,180,471,180
conv1,3,4,0.75,8,8,6
layer4,3,4,1.0,243,471,243
conv1,3,5,0.8888888888888888,9,10,8
layer4,3,5,1.0,200,471,200
conv1,3,6,0.8,10,11,8
layer4,3,6,1.0,120,471,120
conv1,3,7,1.0,9,13,9
layer4,3,7,1.0,233,471,233
conv1,3,8,1.0,9,13,9
layer4,3,8,1.0,84,471,84
conv1,3,9,0.9,10,13,9
layer4,3,9,1.0,68,471,68
conv1,4,0,1.0,9,14,9
layer4,4,0,0.9916666666666667,240,471,238
conv1,4,1,1.0,9,14,9
layer4,4,1,0.9929328621908127,283,473,281
conv1,4,2,1.0,7,14,7
layer4,4,2,1.0,216,475,216
