task,layer,inactive_count,epoch,model
1,layer4,1,34,relu_0.05_win50_method2_adam
1,conv1,1,35,relu_0.05_win50_method2_adam
1,layer1,2,35,relu_0.05_win50_method2_adam
1,layer2,3,35,relu_0.05_win50_method2_adam
1,layer3,1,35,relu_0.05_win50_method2_adam
1,layer4,1,35,relu_0.05_win50_method2_adam
1,conv1,2,36,relu_0.05_win50_method2_adam
1,layer1,2,36,relu_0.05_win50_method2_adam
1,layer2,2,36,relu_0.05_win50_method2_adam
1,layer3,2,36,relu_0.05_win50_method2_adam
1,layer4,1,36,relu_0.05_win50_method2_adam
1,conv1,1,37,relu_0.05_win50_method2_adam
1,layer1,1,37,relu_0.05_win50_method2_adam
1,layer2,3,37,relu_0.05_win50_method2_adam
1,layer3,1,37,relu_0.05_win50_method2_adam
1,layer4,1,37,relu_0.05_win50_method2_adam
1,conv1,2,38,relu_0.05_win50_method2_adam
1,layer1,1,38,relu_0.05_win50_method2_adam
1,layer2,3,38,relu_0.05_win50_method2_adam
1,layer3,1,38,relu_0.05_win50_method2_adam
1,layer4,1,38,relu_0.05_win50_method2_adam
1,conv1,1,39,relu_0.05_win50_method2_adam
1,layer1,2,39,relu_0.05_win50_method2_adam
1,layer2,2,39,relu_0.05_win50_method2_adam
1,layer3,1,39,relu_0.05_win50_method2_adam
1,layer4,1,39,relu_0.05_win50_method2_adam
1,conv1,2,40,relu_0.05_win50_method2_adam
1,layer1,1,40,relu_0.05_win50_method2_adam
1,layer2,3,40,relu_0.05_win50_method2_adam
1,layer3,1,40,relu_0.05_win50_method2_adam
1,layer4,2,40,relu_0.05_win50_method2_adam
1,conv1,2,41,relu_0.05_win50_method2_adam
1,layer1,1,41,relu_0.05_win50_method2_adam
1,layer2,3,41,relu_0.05_win50_method2_adam
1,layer3,1,41,relu_0.05_win50_method2_adam
1,layer4,2,41,relu_0.05_win50_method2_adam
1,conv1,3,42,relu_0.05_win50_method2_adam
1,layer1,1,42,relu_0.05_win50_method2_adam
1,layer2,3,42,relu_0.05_win50_method2_adam
1,layer3,1,42,relu_0.05_win50_method2_adam
1,layer4,2,42,relu_0.05_win50_method2_adam
1,conv1,3,43,relu_0.05_win50_method2_adam
1,layer1,1,43,relu_0.05_win50_method2_adam
1,layer2,3,43,relu_0.05_win50_method2_adam
1,layer3,1,43,relu_0.05_win50_method2_adam
1,layer4,3,43,relu_0.05_win50_method2_adam
1,conv1,1,44,relu_0.05_win50_method2_adam
1,layer1,1,44,relu_0.05_win50_method2_adam
1,layer2,1,44,relu_0.05_win50_method2_adam
1,layer3,1,44,relu_0.05_win50_method2_adam
1,layer4,2,44,relu_0.05_win50_method2_adam
1,conv1,1,45,relu_0.05_win50_method2_adam
1,layer1,1,45,relu_0.05_win50_method2_adam
1,layer2,1,45,relu_0.05_win50_method2_adam
1,layer3,2,45,relu_0.05_win50_method2_adam
1,layer4,3,45,relu_0.05_win50_method2_adam
1,conv1,2,46,relu_0.05_win50_method2_adam
1,layer1,3,46,relu_0.05_win50_method2_adam
1,layer2,1,46,relu_0.05_win50_method2_adam
1,layer3,1,46,relu_0.05_win50_method2_adam
1,layer4,3,46,relu_0.05_win50_method2_adam
1,conv1,2,47,relu_0.05_win50_method2_adam
1,layer1,1,47,relu_0.05_win50_method2_adam
1,layer2,2,47,relu_0.05_win50_method2_adam
1,layer3,3,47,relu_0.05_win50_method2_adam
1,layer4,4,47,relu_0.05_win50_method2_adam
1,conv1,1,48,relu_0.05_win50_method2_adam
1,layer1,1,48,relu_0.05_win50_method2_adam
1,layer2,3,48,relu_0.05_win50_method2_adam
1,layer3,1,48,relu_0.05_win50_method2_adam
1,layer4,3,48,relu_0.05_win50_method2_adam
1,conv1,2,49,relu_0.05_win50_method2_adam
1,layer1,1,49,relu_0.05_win50_method2_adam
1,layer2,1,49,relu_0.05_win50_method2_adam
1,layer3,1,49,relu_0.05_win50_method2_adam
1,layer4,3,49,relu_0.05_win50_method2_adam
2,conv1,2,0,relu_0.05_win50_method2_adam
2,layer1,2,0,relu_0.05_win50_method2_adam
2,layer2,3,0,relu_0.05_win50_method2_adam
2,layer3,1,0,relu_0.05_win50_method2_adam
2,layer4,73,0,relu_0.05_win50_method2_adam
2,conv1,1,1,relu_0.05_win50_method2_adam
2,layer1,2,1,relu_0.05_win50_method2_adam
2,layer2,2,1,relu_0.05_win50_method2_adam
2,layer3,1,1,relu_0.05_win50_method2_adam
2,layer4,77,1,relu_0.05_win50_method2_adam
2,conv1,2,2,relu_0.05_win50_method2_adam
2,layer1,3,2,relu_0.05_win50_method2_adam
2,layer2,1,2,relu_0.05_win50_method2_adam
2,layer3,3,2,relu_0.05_win50_method2_adam
2,layer4,62,2,relu_0.05_win50_method2_adam
2,conv1,2,3,relu_0.05_win50_method2_adam
2,layer1,2,3,relu_0.05_win50_method2_adam
2,layer2,1,3,relu_0.05_win50_method2_adam
2,layer3,2,3,relu_0.05_win50_method2_adam
2,layer4,54,3,relu_0.05_win50_method2_adam
2,conv1,1,4,relu_0.05_win50_method2_adam
2,layer1,3,4,relu_0.05_win50_method2_adam
2,layer2,1,4,relu_0.05_win50_method2_adam
2,layer3,1,4,relu_0.05_win50_method2_adam
2,layer4,51,4,relu_0.05_win50_method2_adam
2,conv1,3,5,relu_0.05_win50_method2_adam
